Title,Entry
depresyon,"bir süredir ara ara ziyaret edip çıktığım ruh hali. düzenli bir depresyon, dalgalı bir ruh halinden çok daha iyiymiş sanırım ben bunu anladım. ne zaman hangi ruh hainin içerisinde olduğumdan emin olamıyorum. işimi sevmiyorum, yaşadığım şehri sevmiyorum. sevdiğim işi yapabilmem için bu ülkenin en başta okumaya başlaması gerek. bir kitap çıkardım. normalde piyano çalmayıp tuşlara random basan çocuğa bile destek olan ekşi ahalisi bu konuda bir tebrik mesajı bile yazmadı. hatta girdim bile silindi ekşi itiraftan. ben 6 aydır bu ruh hali içerisindeyim aslında. kimse farkında değil, farkında olanın da umurunda değil. nasıl olsa eninde sonunda çıkar şeklinde bakıyorlar. işin komik yanı ben de öyle düşünüyorum nasıl olsa çıkarım. ama sonra bir an geliyor sanki ayaklarımın altında canlı kum varmış da beni sürekli içine çekiyormuş gibi hissetmeye başlıyorum. neyse yine uzatıyorum. 1 yıl önce ilk kitabım olan (bkz: uykusuzluk hikayeleri) satışa çıktı. instagram üzerinde az çok bir okur kitlem olduğu için onlara güveniyordum ve herhalde ilk baskı biter ben de o baskı bitene kadar ikinci kitabımı çıkartırım diye düşünüyordum. çok safmışım :)kitabım ilk başta d&r, bkm, kitap yurdu vs. satışa çıkacaktı. ancak bkm'den tanıdıklarımın verdiği siparişler tedarik edilemiyor diye iptal edildi, d&r, ıdefix gibi yerlerde hiç satışa girmedi. sadece kitap yurdu üzerinden satılıyordu. ben de elimden geldiğince insanları oraya yönlendirdim. bu süreçte romanı bitirip daha büyük bir yayınevine gönderdim. yayınevi yaklaşık 6 ay içerisinde döneceği mailini aldım. gerçekten çok umutluydum. her şekilde artık yazar olmaya doğru yürüyordum. ancak unuttuğum bir şey vardı türkiye gibi okuma oranı düşük bir ülkede yaşıyordum. o zamanında hocam artık kitabı çıkar buradan (instagram) okumak zor oluyor diyen tayfa bir anda sessizliğe büründü. bakmayın kitap da çok pahalı değil 20 lira ahahaha. sonra çok yakınlarım dediğim insanlar benden bedava kitap istemeye başladılar. ""nasıl olsa sende vardır. şimdi boşuna satın almayalım!?!""instagramdaki bookstagrammerlar keza; ""hocam kitabınızı yollayın bir grup oluşturup okuyalım."" aslında yalan söylemeyeyim ilk üç ay yeni bir yazara göre hiç fena satmadı kitabım. sonra bursa kitap fuarı oldu. oraya katıldım. ilk kez tanıştığım okurlar oldu, ilgisini çeken insanlar oldu. kitabımı merak edip alanlar oldu. gittiğime değmişti yani. sonra bekleme süresi başladı. kitabım artık hiç satmıyordu. hiç reklamı olmayan şeyin zaten satması neredeyse imkansızdı. kitap yurdu her satılan kitap için 1 kitap getiriyordu, d&r stokta hala yoktu vs. ikinci kitap için yayınevinden de bir cevap gelmiyordu. 6 ay, 7 ay, 8 ay, 9. ay'ın sonunda reddettikleri cevabı geldi. hoş artık depresyonun içerisine girmiş bir şekilde zaten reddi bekliyordum. yine dün bir paylaşım yaptım, bu paylaşımımı etiket vermeden paylaşan bir arkadaşıma da ""referans versen daha şık olmaz mıydı?"" diye sitem ettim. bunu söyleyince ne sığlığım kaldı ne de başka bir şey referans vermek yerine paylaşımı silmeyi tercih etti. kendisine üstelik yeni yazarların bir şekilde tanınmak için bu tarz şeylere ihtiyacı olduğunu söylediğimde, iyi cümlelerin daha fazla insana ulaşması gerektiğini düşündüğünü söyledi. cümle ulaşabilir ama yazarın ismi ulaşamaz o da ayrı bir konu. tek konuda haklı, sosyal medya işte böyle bir şey.beni en çok üzen şeylerden biri de şu davranış biçimi oluyor sanırım, edebiyatı para için mi yapıyorsun. para için yapıyorsan hiç yapma daha iyi. edebiyatçı çünkü taş yesin, hatta bence herkes kitapları çalsın çünkü para kazanınca edebiyatçı edebiyatçı olmuyor. gerçekten artık ne yapsak bilemiyorum. dostoyevski de para için yapıyordu, eee ne oldu sonunda?dün instagram üzerinden goya'nın (bkz: çocuklarını yiyen satürn) tablosunu paylaşarak şunu yazdım. ""sevgili okurlar, eğer yeni bir yazarın okuyucusuysanız ona destek olun çünkü sizden başka kimse destek olmayacak."" sanırım kalemim tükenmese de hani tükenmez kalemin ucuna pislik dolar ya da bşr şey olur da bir süre sonra yazmamaya başlar ya, hah işte ondan oldu bana da. içimde anlatacak bir sürü hikaye varken her hikayenin son cümlesi bazen de ilk cümlesi kendini bir yerlerden aşağı atıyor.kısacası kimseden destek beklememek lazım sanırım, çünkü beklenen destek düşünsel açıdan gelmediği sürece bir süre sonrasında köstek haline geliyor. ben depresyonumun nedenini biliyorum, başarısız değilim ama kendimi başarısız gibi hissediyorum çünkü istediğim yerde de değilim. istemsiz bir şekilde de aklımın arka odasında hiçbir zaman istediğim yerde olamayacağıma dair muazzam bir tiyatro oynatılıyor.sonunda ne mi oluyor, aklımın arka odasındaki muazzam tiyatroda kuklaları tutan ipler kesiliyor ve kocaman alkış kopuyor çürük domateslere inat."
depresyon,çoğu zaman müessesenin ikramı olarak anksiyete ile adama bilezik gibi geçirir. yaşayamazsınız. sadece hayatta kalırsınız. günün bitmesini beklersiniz yıllarca.
depresyon,"bugün psikoloğum beni içimde hissettiğim, kalbimin üstünde canımı acıtan, bana ağır gelen, rahat nefes almamı engelleyen yumru ile konuşturdu.neden buradasın, sana ihtiyacım yok, bana faydan yok, gitmeni istiyorum vs vs.bir sürü konuştum. zorlandım. çünkü garip hissettim.sonuç olarak hala o yumru içimde. ağzımdan çıkmaya çalışıyor gibi. beni engellemeye çalışıyor.ama psikoloğumun telkinlerini hatırlamaya çalışıyorum. gitmeni istiyorum ve gideceksin. sen gerçek değilsin.ve hiç bir faydan olmadığı gibi bana zarar da veriyorsun. gitmek zorundasın vs. vs.bu ara o yumru ve bazı duygularımın açığa çıkmasından ötürü çok zorlanıyorum.içimde kocaman bir boşluk o boşluğun içinde de kocaman bir yük var. umarım geçer.yorgun hissediyorum. gülmeye çalışıyorum. çalışmaya çalışıyorum olmuyor. hakkımda hayırlısı.depresyon yumru gibi bir şey."
depresyon,"ülke genelinin içine düştüğü durum şu günlerde kimle konuşsam, bir karamsarlık bir bunalım. son bahar havası mı, ekonomi mi, terör mu bilinmez ama mutsuzluk ve karamsarlık diz boyu istanbul sokaklarında."
depresyon,"nurtopu gibi bir tanıyla karşındayım yine sözlük, yeni terapiler yeni ilaçlar filan filan. halihazırdaki hesapsoruculardan kurtulmak için yapıyorum tüm yaptığım şeyleri, erteleyebildiğim ne varsa erteliyorum. hiçbir şeye tahammülüm yok düşün ki çok sevdiğim ve kıyamadığım kedim sabah ayağıma sürtününce ona bile öfkeleniyorum. sonra bu kadar öfkelendiğim ve ben olmaktan çıktığım için ağlıyorum. ağlamam için bu bir sebep değil uyumadan önce ve uyanınca arada yalnız kalabildiğim zamanlarda ne zaman denk gelirse ağlıyorum. yerini beğenmemiş bitkiler gibi hissediyorum, ne istediğini anlayamayıp ihtiyacı olmayan şeylerin boca edildiği bir bitki. bu gün kurduğum bir cümle, 'yaşamak için kendimi arkamdan iyiyor gibiyim'. ne kendime ne de çevremdekilere en ufak faydam olduğunu düşünmüyorum. aylarca çıkmak zorunluluğum olmasa yataktan da çıkmayacağım. gerçekten asla psikolojik olarak sağlam bir insan değilim, tutunacak sağlam bir dal yok. kafamın içi cadı kazanı gibi, ufacık bir olumsuzlukta dipsiz kuyularda gibi hissediyorum. bir sene önceki benden eser yok. öyle işte. anlaşılmamak ya da anlaşılmadığını düşündüğün bir yerde olmak bu şekilde aciz haller içine sokabiliyor insanı. nereye aitsin diye sorarsan ona da bi cevabım yok galiba deneyerek bulacağım bunu."
depresyon,"çok kötü hissediyorum bir aydır ve yaklaşık bir haftadır istemsizce ve durduk yere ağlıyorum. gözyaşlarım sel oluyor. dün artık depresyonda olabileceğimi düşünüp bununla yüzleşmeye başladım. şu an hayatın en uç köşesindeyim, çok yalnız, değersiz ve çaresiz hissediyorum. dertleşmek istiyorum, üç kişilik çok eski arkadaş grubum var onlara konuyu açtığımda daha kötü ve yalnız hissettim, biri bile ciddiye alıp aramadı beş dakika. ne kadar önemsizim. nişanlımla aynı evde yaşıyoruz. dün onun bile aslında hiç umrunda olmadığını gördüm, ağlamak istemiyorum artık. ne yapacağımı bilmiyorum, yok olmak istiyorum.edit:imla."
depresyon,bitmek bilmeyen bir çiledir bu illet. ne zaman iyi oldum dersen gelip seni yoklar. tüm o kurduğun yapıyı bir anda gelip söker ve onca çabanın emeğin boşa gittiğini gördüğün an tekrar saplanırsın o batağa tekrar denersin çıkmayı yukarı doğru fakat eskisi kadar da yükselemezsin çünkü ne enerjin be de motivasyonun kalmıştır. işte bu döngü içerisinde devam ederek yaşamaya başlarsın. belki etrafındakilere gülersin belli etmemeye çalışırsın ki keza bu en tehlikeli depresyonlardan birisidir. içine atan ve bunu diğerleriyle paylaşamayacak olan insanoğlu bu düşünceleri ile kendini yer bitirir. adeta yamyamlığa bürünür bu acımasız dünyada.
depresyon,"bazen ne kadar uğraşırsanız uğraşın depresyondan kurtulamazsınız.bazen de ne kadar uğraşırsanız uğraşın depresyondan çıkamazsınız.kendi başına mücadele ederken zaten kendiliğin kavgası yeterince ağır. çoğunlukla işsizliğin getirdiği varoluşsal sorunlar. obsesif kompülsif bir yerden de değil, tekrar eden örüntüler de yok fakat depresyon dediğimiz şey hormonlarla, beyinle alakalı. ""kendimi biraz üzgün hissediyorum aman depresyona girdim"" diye bir şey yok. depresyonun tanımını bilmesem kendimi daha kolay kandırırdım. hoş her şekilde kendimi kandırıyorum zaten ya, neyse. defalarca düştüğüm, defalarca kalktığım bir hayat var. şimdi düştüğümü hissediyorum. daha düşecek yolum da var biliyorum. kalkmaya çok uzağım. çok yoruldum, çok bıktım, çok halsizim. bir şeyleri toplamaya çalıştıkça elimin aralarından akıp gidiyor yere. belki de ben yapamıyorumdur, ben beceriksizimdir, bilmiyorum. artık mücadele edemiyorum, teslim oluyorum."
depresyon,bir rüyanın tam ortasında rüya gördüğünüzün farkına varma hüznüdür depresyon. aydınlanmadır bir bakıma. gerçekçi olunan anlarda ve vücudun bize sunduğu hormonel mutluluğu baskılanabildiği dönemlerde depresyona girilir. farkındalıktır özetle.
depresyon,"depresyon, sürekli bir üzüntü ve ilgi kaybına neden olan bir duygu durum bozukluğudur.uzun zamandır bana uğramıyor çok şükür."
depresyon,"depresyonda yaygın olan bir şey ; kişinin çoğunlukla hayatının yalnızca olumsuzluklarını hatırlamasıdır,yaşadığı iyi veya olumlu şeylere odaklanmakta güçlük çeker.""üzgün olmayı seviyor""değil beynin istemsiz bir işlemi,buna affektif hipermnezi denir.bu nedenle depresyondan muzdarip bir kişiye ""bunları düşünme"",""bu konuyu kapat""gibi söylemler o kişi için çok karmaşık olacağından yardımcı olmayacaktır.çünkü yapmak istediğinde,zihninde istemsizce beliren ruh halini giderek daha fazla bulandıran anılardır."
depresyon,"depresyona iyi geldiği kanıtlanmış 5 şarkı playlistamerikan psikoloji dergisi journal of music therapy'de yayimlanan bir arastirmada yer alan bilgilere göre; müzigin iyilestirici ve rahatlatici olabilmesi adina belirli özellikler tasiyor olmasi gerekmekte.müzik terapisti ve akademisyen dr.elizabeth coombes, yaptigi danisan deneylerini bir araya getirerek ortaya cikardigi raporda 5 sarkinin depresyonla basa çikmada oldukça etkili oldugunu ifade etti.dr. coombes'e göre ""müzigin hizi nispeten yavas olmali, melodi basit olmali, vurus ve armoni cok fazla sürpriz içermemeli.""kaynak: journal of music therapy, volume 48, ıssue 3, fall 2011, pages264-288."
depresyon,"kış ayının da gelmesi ve havanın erken kararıyor olması ve daha fazla uyku isteğinin de etki etmesi neticesinde, bugün bunun başlangıç safhasında olduğumu öğrenmiş bulundum. nasıl bu durumdan kurtulurum bilmiyorum ama psikiyatrik destek gerekecek. keşke hayatı daha normal, daha huzurlu ve mutlu bir şekilde yaşayabilsek... :/"
depresyon,"hayatımı z*ken bela, lanet olsun hayatıma girdiğin güne."
depresyon,bir kez daha içinden çıkmayı başardığım psikolojik durum. son olması dileğiyle. kimse umudunu kaybetmesin.
depresyon,"depresyonun ortadan kalkması için depresyonu oluşturan sebeplerin ortadan kalkması gerekir. atıyorum ekonomik problemleriniz var işsiz kaldınız bakmanız gereken çocuğunuz var diyelim. bir zaman sonra iş buldunuz ama kazandığınız para zar zor yetiyor geçinmenize. burada depresyon geçmiş olmuyor benim kanaatimce. işsizlik evet çözüldü ama ekonomik sıkıntılarınız hala devam ediyor eskisi kadar olmasa da. yani asıl probleminiz hala tamamen çözülmüş değil. hala sinir stres yapmaya devam ediyorsunuz eldeki yetmiyor diye. yani ana sorun ortadan kalkmadan depresyonun kesinlikle iyileştiğini söylemek imkansız.ps: bu entryde yazılanlar tamamen yazarın kendi görüşleridir, nesnel değildir, alanında uzman bir başka yazar tarafından rahatlıkla yanlışlanabilir."
depresyon,ufak ufak geliyorsun biliyorum. lütfen gelme.
depresyon,"bir zamanlar çok dertliydim sözlük...depresyon... kendini hayatın içinde işe yaramaz olarak hiçbir halta yaramaz olarak görmektir . gözyaşlarınız hep içinize içinize akar. bir yer var biliyorsunuzdur duyuyorsunuz. fakat sıkıntılar o kadar içinizi sıkar ki artık kendinizi sıkıntı ateşi ile yanan bir gereksiz insan olarak görürsünüz. içtiğiniz sigaranizin, yediğiniz yemeğin, içtiğiniz suyun tadı bile yoktur. kalabalıklar içinde kendinizi damgalanmış hissedersiniz. ne kadar cırpınırsanız çırpının boğazınıza kadar boka batarsınız. sabah kalktığınızda aynada gördüğünüz surata dayanamazsınız. traş olmayı bırakırsınız. odanız ise viraneliğe döner. uç uca eklediğiniz sigaralar sayesinde perdeler kirli bir sarı renge döner. diri diri toprağa gomulmusunuzdur. kelimeler kifayetsizdir artık. artık yaşayan bir ölüsünüzdür. günler ayları kovalar aylar yılları ve bir gün odanızda zaman öldürüp hazin hazin düşünürken bir mucize olur güneş açar artık o kelek günler bitmiştir. hayatınızda tam the end olurken hayat bacaklariniza gül gibi bacaklariniza sarılar. geçmişte kalmıştır o günler. gönlünüz yeter yeter artık diye feryat ederken online terapiler sayesinde sigaranın, yemeğin ve içkinin tadına varırsınız. o kötü günleri eski bir gömlek gibi buruşturup atarsınız. artık o günleri bir köşede unutulmuş çorap gibi görürsünüz. acı biter. baki kalan bu gök kubbede silik anılar olur sadece...edit: düzeltme"
depresyon,simdi reklamlar
depresyon,"jordan b. peterson'ın kendi kişisel deneyimlerine görelink, bir kişi aşağıda bulunan niteliklerin üç tanesini karşılıyorsa eğer o kişiye yardım etmek neredeyse imkansıza yakınmış.1. arkadaşınızın olmaması2. sevgilinizin ya da eşinizin olmaması3. işinizin olmaması4. sağlık sorunu ve alkol/uyuşturucu problemi olması edit: düzeltme"
depresyon,“çöküntü de bir çözümdür.” - emil mihai cioran
depresyon,"hayatımın son bir senesine damgasını vurmuş, ancak iki kez daha majör depresyon yaşadığım için iliklerime kadar bildiğim eski dostum.belki bu topraklar bize göre değilse, belki burada acamadiysak, filiz vermediysek? belki uygun değilse iklim? o zaman suçlayabilir miyiz, sen neden yesillenmedin diye?belki sıfırdan bir başlangıç gereklidir. belki bırakıp gitmek en doğrusudur."
depresyon,"2 hafta önce pazar günü eşim çocukları çıkar biraz temizlik yapacam diye emir verdi.aldım çocukları şehrin bir diğer ucundaki uzun zamandır gitmediğim bölgesine gittim.orayı az çok severim.biraz gezdik çocukları oyuncak trene bindirdim.pazar günü olduğu için pek açık yer bulamadım.içimde hafiften sıkıntı olduğunu hissettim gerçi çok defa huzursuz hissederim.telefondan dönerini sevdiğim lokantanın oradaki şubesinin adresine baktım.daha öncede 3-5 kere gitmiştim.oturduk çocuklarla onların sevdiği pilav,cacık,patates kızartması gibi şeylerden söyledim kendime ise ekmek arası döner.bastırdı.bunu buraya yazacağıma söz verdim.ilk önce soradan bir dejavu gibi geldi her zamanki gibi.orada olduğumu yanımdaki yaşlı kadınla tebessüm ettiğimizi falan hatırlar gibi oldum.dejavudan fazlası gibi.daha sonra ise bir çeşit varoluşsal sancı çekmeye başlıyordum.yüzüm gözüm buruşuyor ve daralıyor gibiydim.kendi kendime sürekli konuşuyordum.bu kötü hal aslında ilk olarak tesadüf mü bilmem ameliyat olup 1 ay kadar kaldığım hastanenin yanından 1 yıl kadar sonra başka bir vesileyle geçerken gelmişti.daha sonra bu duygu ataklarını bazen daha önce bulunduğum bazen ilk kez gördüğüm yerlerde yaşadım.içimden konuşuyordum.inanamıyorum.inanamıyorum birgün hayatın sadece tek seferlik olduğuna sevineceğime.sonsuza kadar nasıl yaşayabilirdim? çocuklarıma bakıyorum.bunlar benim çocuklarım mı? gözlerim doluyor.sağa sola bakıyorum.çocukken böyle sıkıntıların otomatik olarak geçeceğini ve yetişkinliğin böyle birşey olmadığını düşünürdüm.geçmedi.çocuklarımın karşısında çocuktum.daraldım.insanların bulduğu mutluluğu nasıl bulamadım?bir süre önce tesadüfen rahmetli dedemin de gençliğinde ağlama nöbeti gibi bir rahatsızlığı olduğunu öğrenmiştim.acaba genetik olarak böyle bir zaafım mı vardı? bilmiyorum.hayatın sadece bir seferlik olmasına tutunuyorum sadece."
depresyon,sanırım bir süredir içinde bulunduğum durum..buna bağlı olarak devam eden sarmallar durumu daha da derinleştiriyor.. sanırım profesyonel destek gerekecek..
depresyon,"dört senedir yoktu. dört sene sonra bir sonbahar günü yine kapımı çalıyor. her şey çok zor geliyor, yaşamaya mecalim yokken nefes almam gerekiyor. üç kış uyusam anca geçer gibi."
depresyon,anassını avradını sikiyim…
depresyon,insanın tüm duyguları en yoğun yaşadığı zaman dilimi. battaniyeni üstüne çekip tüm hayatı ve yaşananları sorgularsın. herkes işine giderken sen uyur herkes uyurken sen boş gözlerle sorgulamaya devam edersin. elinde olmayan bazı şeyler vardır. çözemediğin durumlar... keşke elinde olsa dersin ama imkansızdır çoğu zaman. mucize olmasını beklersin. beklediğin o şey olsa her şey yavaş yavaş düzelecektir belki de. standby moduna almışsındır hayatı.
depresyon,"o kadar çok uyursun ki... bazı şeylerin acısını, ızdırabını yaşamamak için uyursun, uyursun, uyursun. gündüz uyursun, gece uyursun, işte uyursun, komşuya beş dk inersin uyursun, arkadaşına gider uyursun, arabanın camına başını yaslar uyursun. acı çekmemek için uyursun devamlı."
depresyon,"depresyon bize diyor ki ""olduğun yere sığmıyorsun, değiştirmen gereken bir şeyler var. neleri değiştireceksin, nasıl yeni alanlar yaratacaksın fark et.""saatlerce tavanı izledikten sonra biraz da yerdeki halı desenlerini inceleyip sessizce yatağımıza gömülüp günlerce uyumak istiyoruz. o kadar uyumak ki hiç uyanmak istememek. çok ama çok yorgunuz çünkü. zihin bağışıklığı diye bir şey varmış, zayıflıyor sanırım bu dönemde. hafife almayın ama çok da yüz vermeyin ki yerleşmesin."
depresyon,ufak ufak yokluyorsun biliyorum. lütfen git.
depresyon,"geçenlerde şu netflix belgeselini izledim; stutzyaşlı bir terapist.adam diyor ki,insanlar kafalarında kendi idealleri ve isteklerinden oluşan bir ""ekran görüntüsü"" yaratıp ona çakılıp kaldıkları için mutsuz oluyorlar. ve sanıyorlar ki sanki o zihinlerinde yarattıkları fantezi hayata kavuşurlarsa, her şey sihirli bir şekilde yoluna girecek ve çok güzel olacak. halbuki diyor, gerçekliğin üç kuralı vardır:- acı asla yok olmayacak- belirsizlik hiç bitmeyecek- sürekli çalışma çabalama mücadele zorunluluğundan asla kaçış yok (eh hadi bu kabul edilebilir, normal)herkes bu şekilde yaşamak zorunda. ne olursa olsun.yani, terapistler zaten normalde de saçma sapan teorileri, gerçekçi olmayan pozitiflik kavramları ve yararsız tavsiyeleriyle beni hali hazırda olduğumdan daha fazla depresyona sokmaktan başka bir işe yaramıyorlar da, bu adam enteresan bir şekilde gerçekçi olmayan bir negatiflikle ters köşe yaparak üstüne tüy dikti direkt.yani biz isteklerimize kavuşunca da mı mutlu olamayacağız neticede? e o zaman neden kasıyoruz ki? neden intihar etmiyoruz? amaç ne? manyağa bak.hiç de öyle değil. beni depresyondan anında çıkarmaya tek bir şey yeter. o olsa, böyle olmam ben."
